	negative_arousal	negative_valence	positive_arousal	positive_valence	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	csf	white_matter	drift_1	drift_2	drift_3	drift_4	drift_5	drift_6	drift_7	drift_8	drift_9	drift_10	drift_11	drift_12	constant
122.0	0.0	0.0	1.0430505522757652	-0.001505342053268047	-0.0295811755750889	0.0011272556063204	-0.4619340525012987	-0.0139341686405647	0.0037889185836132	0.0006139287435535	1577.2070955451943	849.6109768390922	0.06522020094662566	0.02559371078158152	-0.023656784826514073	-0.0640116174383976	-0.08029615559774696	-0.06638692290754264	-0.027514209428557344	0.021704674778130918	0.06276194811146672	0.08021884026537807	0.06751103446134965	0.02941704809652351	1.0
124.0	0.0	0.0	1.4807405237446432	-0.0004105766828482482	-0.0286359409594467	-0.0105391655999937	-0.4821980712590772	-0.0135837996567101	0.0041008155399	0.0006453822742061	1574.0937573803635	850.4361788781252	0.06474174808479724	0.024045424673281683	-0.025979164297958608	-0.06592530604342141	-0.08029615559774696	-0.06351663567354772	-0.02209625150703379	0.02789622921143292	0.06706654988344612	0.08021884026537808	0.06225075514734766	0.02013289587485615	1.0
126.0	0.0	0.0	1.5426141438243925	-0.00010157186632848712	-0.028886480528186	-0.0082824092386886	-0.4771112295959341	-0.0139893960049669	0.0040158958117502	0.0006881250966981	1575.0588224507228	850.468179288769	0.06425664621180119	0.022487260908167394	-0.02827753275040242	-0.0677306795437215	-0.08009003651794348	-0.06041158388152613	-0.016567143728797976	0.033904525223562645	0.07081362420745708	0.07939568641082033	0.05621769460838975	0.010551364993687863	1.0
128.0	0.0	0.0	1.377722364544689	-2.0188126456236772e-05	-0.0318731311918725	0.0196676170597243	-0.4749034890064934	-0.0143312289288921	0.0039381123483046	0.0008517664935218	1579.211201608358	850.3272546071787	0.06376494514785189	0.020919859566717203	-0.03054976593658535	-0.06942477171537748	-0.07967832746305821	-0.05708324414864863	-0.010954698935186207	0.039690092575271285	0.07397202147480725	0.07775782537415774	0.04948674729198077	0.0008139821775950693	1.0
130.0	0.0	0.0	0.8607472511478051	0.0	-0.0283058039890988	0.0104465581572412	-0.4678000812672707	-0.0139895411692775	0.0041477342190296	0.0007120478071854	1571.5373275258771	848.2000073803588	0.06326669539090408	0.019343864524127855	-0.032793763764542044	-0.07100479916939956	-0.07906208528433026	-0.05354391838917866	-0.005287149174264363	0.045214924196483985	0.07651548577742925	0.07532206382600656	0.04214147121601118	-0.008935423793553644	1.0
132.0	0.0	0.0	0.09724123588106888	0.0	-0.028346053819277	0.01945024135847	-0.4790118928387983	-0.0143006603217798	0.0039708762310519	0.0008159358570117	1572.8568251069291	849.8912449535599	0.06276194811146674	0.01775992318581566	-0.035007452238594076	-0.07246816592482966	-0.07824289186659421	-0.04980668834522701	0.00040699631367265596	0.050442725865767854	0.07842287317450454	0.07211339597596284	0.03427305067905183	-0.018552846548461916	1.0
134.0	0.0	0.0	-0.05642000971607904	0.0	-0.0282957997089852	0.0278480558458227	-0.4866062479873747	-0.013989522509485	0.0041301342476371	0.0007269280610608	1575.9942631480956	850.7943343731104	0.06225075514734767	0.016168686221467977	-0.03718878537622242	-0.07381246767393106	-0.07722285006760443	-0.04588536723517674	0.0060990945049479404	0.055339154637599516	0.07967832746305821	0.06816474709818934	0.025979164297958587	-0.027896229211432914	1.0
136.0	0.0	0.0	0.514281933793916	0.0	-0.0290352419066692	0.028332039699535	-0.4965613722342965	-0.0139888138820624	0.0038559828263697	0.0006740046034574	1583.1840707569518	852.2967991938567	0.061733168998329944	0.01457080729775355	-0.039335747099049224	-0.07503549573245982	-0.07600457832002938	-0.04179444869848978	0.011760512674315994	0.0598720444511358	0.08027141199133532	0.06351663567354776	0.017362772424972417	-0.03682756269381924	1.0
138.0	0.0	0.0	1.0845498030370249	0.0	-0.0214055289883674	0.0305949331480803	-0.4919255875524939	-0.0139164254416448	0.0036627425485273	0.0007820238980473	1578.0917326703625	850.9239647780252	0.061209242820779976	0.012966942809801733	-0.04144635309618106	-0.07613524066852724	-0.07459120390997251	-0.03754905322560134	0.01736277242497238	0.0640116174383976	0.08019719641918785	0.05821675761515455	0.008530838997326432	-0.04521492419648398	1.0
140.0	0.0	0.0	1.3155971969627172	0.0	-0.0233560506622581	0.0203025195829411	-0.4952407764641506	-0.013732507238113	0.0038908121710345	0.0007832536481702	1577.0541215664557	851.158635848169	0.06067903042218844	0.011357751611561037	-0.04351865265819092	-0.077109895604091	-0.07298635494927366	-0.03316487227090414	0.02287769294225	0.06773067954372149	0.07945629770422895	0.052319496843769825	-0.0004069963136725748	-0.052934425812991744	1.0
142.0	0.0	0.0	1.2704003229202367	0.0	-0.0212727921643249	0.0344698720106464	-0.4821081644726206	-0.0142345412512621	0.0038796806476997	0.0007771523911736	1585.4965076389935	852.2806757286701	0.060142586255644157	0.009743894745147386	-0.045550730480044904	-0.07795785918365122	-0.07119415106219804	-0.028658110255385078	0.02827753275040241	0.07100479916939956	0.07805487497303475	0.04588536723517682	-0.009339779170141848	-0.05987204445113585	1.0
144.0	0.0	0.0	0.8171216508335597	0.0	-0.0176154803677235	0.0218354207445372	-0.4800062069310442	-0.0145245384390389	0.0038451327099011	0.000767967715956	1575.991958165381	851.1957982994503	0.05959996541424176	0.008126035169293723	-0.047540708431306075	-0.07867773820527328	-0.06921919281041976	-0.024045424673281725	0.03353512925939667	0.07381246767393106	0.07600457832002938	0.03898039166592804	-0.018156617955397185	-0.06592530604342135	1.0
146.0	0.0	0.0	0.08156489712782646	0.0	-0.0080243636116961	0.0334740322456355	-0.6281623707228761	-0.0159459268115294	0.0034271528611324	0.0006988706373689	1597.6418908908745	852.3238673956289	0.05905122362542362	0.006504837487012132	-0.04948674729198072	-0.07926834990961484	-0.06706654988344617	-0.01934386452412786	0.03862403539976315	0.07613524066852723	0.07332245195969117	0.03167542452928916	-0.026748060383107577	-0.07100479916939956	1.0
148.0	0.0	0.0	-0.061502119139981874	0.0	-0.036671886295835	0.118278341218911	-0.5533065538644237	-0.0145874347691887	0.0014319129802697	0.0005709738176375	1585.4026375609265	855.8296876951208	0.058496417245256546	0.004880967672580495	-0.05138704845240132	-0.07972872392319656	-0.06474174808479727	-0.014570807297753544	0.04351865265819091	0.07795785918365122	0.07003079253717928	0.02404542467328173	-0.03500745223859406	-0.07503549573245984	1.0
150.0	0.0	0.0	0.5127765917406479	0.0	0.0260625891385046	0.0986313845977235	-0.388360336346544	-0.0142516736799131	0.0035591174275475	0.0009224116456294	1594.944480013069	854.1979481541435	0.05793560325264408	0.003255092797966002	-0.05323985557557618	-0.08005810385272291	-0.062250755147347674	-0.00974389474514736	0.04819435984466671	0.07926834990961486	0.06615696377525283	0.016168686221467995	-0.04283226138485083	-0.07795785918365125	1.0
152.0	0.0	0.0	1.0841392263541767	0.0	0.0246067580152384	0.0967186366755186	-0.3653650715743808	-0.0139924558970257	0.0031181260367589	0.0009338637010716	1590.4023278573147	852.8638994235105	0.057368839243474655	0.0016278807587975876	-0.055043456220468724	-0.08025594852783459	-0.05959996541424177	-0.0048809676725805225	0.05262763694342486	0.08005810385272291	0.06173316899833	0.008126035169293777	-0.05012535059707176	-0.07972872392319655	1.0
154.0	0.0	0.0	1.3154956250963887	0.0	0.0252131004741045	0.0964247105394235	-0.366915063664031	-0.0140558092724417	0.0033316839319637	0.0007809519602778	1583.3880526941678	851.1238996384857	0.056796183424706485	4.9182999007686516e-18	-0.05679618342470648	-0.08032193289024989	-0.05679618342470649	-1.4754899702305953e-17	0.056796183424706465	0.08032193289024989	0.05679618342470649	2.459149950384326e-17	-0.056796183424706416	-0.08032193289024989	1.0
156.0	0.0	0.0	1.2703801347937804	0.0	0.0252223019016781	0.101392112943472	-0.3573211914305361	-0.0140125755695543	0.0032703764304475	0.0009689657258755	1585.9741464496012	851.1884806018429	0.05621769460838971	-0.00162788075879756	-0.05849641724525653	-0.08025594852783459	-0.05384660644689687	0.004880967672580422	0.06067903042218842	0.08005810385272293	0.051387048452401406	-0.00812603516929366	-0.06276194811146672	-0.07972872392319658	1.0
158.0	0.0	0.0	0.8171216508335597	0.0	0.0260209432218516	0.0985070821989211	-0.3410835910947725	-0.0138805149754584	0.0034299782755313	0.0011808666579968	1587.233092854214	851.9584384133022	0.05563343220562635	-0.0032550927979659926	-0.06014258625564413	-0.08005810385272291	-0.05075880600261178	0.00974389474514733	0.06425664621180116	0.07926834990961487	0.04555073048004493	-0.016168686221467877	-0.06794858562093561	-0.07795785918365125	1.0
160.0	0.0	0.0	0.08156489712782646	0.0	0.0254382397624794	0.0980425976212586	-0.3379919776761255	-0.0136595679464306	0.0032663530191123	0.0012898706243074	1580.3276683682857	853.0998677560204	0.05504345622046874	-0.004880967672580485	-0.06173316899832993	-0.07972872392319656	-0.04754070843130609	0.014570807297753514	0.06751103446134964	0.07795785918365124	0.03933574709904928	-0.02404542467328169	-0.0722917090058629	-0.07503549573245985	1.0
162.0	0.0	0.0	-0.061502119139981874	0.0	0.0254411127713183	0.0988963854802307	-0.3482106322890388	-0.0140004208119139	0.0032679324366218	0.0011759359304274	1585.553382262278	855.631370129374	0.05444782724375711	-0.0065048374870121045	-0.06326669539090406	-0.07926834990961486	-0.044200574543291155	0.019343864524127764	0.07042582475671579	0.07613524066852725	0.03279376376454211	-0.03167542452928905	-0.07573740270809019	-0.07100479916939964	1.0
164.0	0.0	0.0	0.5127765917406479	0.0	0.0429858830977565	0.0983023185641513	-0.3675213742120249	-0.0142035769173693	0.0032702009353346	0.0009817771289112	1594.3778001915452	854.286715008473	0.053846606446896844	-0.008126035169293713	-0.06474174808479725	-0.07867773820527328	-0.0407469784143529	0.024045424673281697	0.07298635494927365	0.07381246767393107	0.025979164297958653	-0.038980391665927996	-0.07824289186659421	-0.06592530604342138	1.0
166.0	0.0	0.0	1.0841392263541767	0.0	0.0441351487262267	0.0972653284395335	-0.3581653392359598	-0.0142033518546514	0.0028339474255236	0.0009436745463214	1596.0746056531232	853.3059603722659	0.05323985557557619	-0.009743894745147358	-0.06615696377525282	-0.07795785918365125	-0.03718878537622247	0.028658110255385054	0.07517974491028631	0.07100479916939961	0.01894859879172405	-0.04588536723517666	-0.07977707332485186	-0.059872044451135885	1.0
168.0	0.0	0.0	1.3154956250963887	0.0	0.04099595358376	0.1053895563509854	-0.35523348665631	-0.0143027574026913	0.002536111276997	0.0009821883617021	1590.702544034058	852.5858207356041	0.05262763694342487	-0.01135775161156101	-0.06751103446134961	-0.07710989560409101	-0.033535129259396695	0.03316487227090405	0.07699496132128339	0.06773067954372154	0.011760512674316104	-0.05231949684376979	-0.08032090174560083	-0.052934425812991896	1.0
170.0	0.0	0.0	1.2703801347937804	0.0	0.0427256027894742	0.0979853103417554	-0.3398464675314372	-0.0142035631787218	0.0031742689184994	0.0009710952916441	1581.1823712357427	851.3061789246804	0.05201001342561452	-0.012966942809801723	-0.06880270865491044	-0.07613524066852724	-0.029795388946726484	0.037549053225601314	0.07842287317450454	0.06401161743839763	0.004474660850613261	-0.05821675761515451	-0.07986762603976347	-0.04521492419648402	1.0
172.0	0.0	0.0	0.8171216508335597	0.0	0.0381431279107147	0.0997330228433099	-0.3400763352694511	-0.0145764173371615	0.0027057380991604	0.0010167755979854	1586.263303807652	853.3763005143795	0.051387048452401336	-0.014570807297753523	-0.07003079253717927	-0.07503549573245985	-0.025979164297958643	0.04179444869848969	0.07945629770422893	0.05987204445113588	-0.002848389043497151	-0.06351663567354768	-0.07842287317450458	-0.03682756269381941	1.0
174.0	0.0	0.0	0.05968362889168946	0.0	0.041040281073009	0.1253656280429425	-0.2927183533199127	-0.0130130784594201	0.0027060706147696	0.0012376621276062	1596.2984141001716	853.9063585145515	0.05075880600261175	-0.016168686221467964	-0.07119415106219801	-0.07381246767393107	-0.02209625150703379	0.04588536723517673	0.08009003651794348	0.055339154637599544	-0.010147760142783726	-0.06816474709818934	-0.07600457832002941	-0.027896229211432966	1.0
176.0	0.0	0.0	-0.4381493855661437	0.0	0.022641883732021	0.0908939764162823	-0.3339233107923007	-0.0132454312247358	0.0028427489336375	0.0014168936046718	1585.2599029088233	851.9503264970078	0.05012535059707179	-0.01775992318581563	-0.07229170900586289	-0.07246816592482969	-0.018156617955397292	0.049806688345226925	0.08032090174560083	0.050442725865767944	-0.01736277242497223	-0.07211339597596274	-0.07264276220227976	-0.018552846548462114	1.0
178.0	0.0	0.0	-0.5302739605351174	0.0	0.0417390183603743	0.1131424432758478	-0.3374990058395397	-0.0135907012516418	0.0028440517686014	0.0012638869077516	1591.2905544654552	855.8400182633071	0.049486747291980736	-0.019343864524127827	-0.07332245195969112	-0.07100479916939959	-0.014170376625873284	0.05354391838917858	0.08014773207542983	0.045214924196484076	-0.024433447146684512	-0.07532206382600652	-0.0683791584254729	-0.008935423793553846	1.0
180.0	0.0	0.0	-0.3966012973904665	0.0	0.040957561053375	0.1224130672442811	-0.3320922325922595	-0.0140543371594874	0.0025860571266713	0.0010772304445088	1603.4454345703125	854.7230970347389	0.04884306167222985	-0.020919859566717196	-0.0742854272683792	-0.06942477171537748	-0.010147760142783764	0.057083244148648606	0.07957139859563382	0.03969009257527132	-0.03130100544960909	-0.07775782537415771	-0.06326669539090408	0.0008139821775950104	1.0
182.0	0.0	0.0	-0.2271185187280038	0.0	0.029129240459099	0.1244365296451519	-0.3183103748502702	-0.0138763838930195	0.0026988263831628	0.0014137903901917	1589.7409706908093	854.5983091344742	0.048194359844666725	-0.022487260908167366	-0.07517974491028634	-0.06773067954372153	-0.006099094504947969	0.060411583881526114	0.07859480041259193	0.03390452522356274	-0.03790835699197278	-0.0793956864108203	-0.057368839243474704	0.010551364993687804	1.0
184.0	0.0	0.0	-0.10734222975090861	0.0	0.0523729586183208	0.1109476560117457	-0.3520773097621017	-0.0133644705135578	0.0028469227062419	0.001079071291433	1587.5603215701503	855.1196489318061	0.0475407084313061	-0.02404542467328167	-0.07600457832002937	-0.06592530604342142	-0.002034772578991759	0.06351663567354768	0.07722285006760443	0.02789622921143296	-0.04420057454329112	-0.08021884026537807	-0.050758806002611734	0.020132895874856026	1.0
186.0	0.0	0.0	-0.04362560031424545	0.0	0.0491319490628825	0.2035739579253288	-0.270240430124538	-0.0139651315240851	0.0012950955530386	0.0017861341740617	1606.9134420513751	858.7541206261448	0.046882174562487784	-0.0255937107815815	-0.07675916515242866	-0.06401161743839764	0.0020347725789917294	0.06638692290754261	0.07546244882554036	0.021704674778131025	-0.05012535059707176	-0.08021884026537808	-0.04351865265819101	0.029417048096523388	1.0
188.0	0.01982111579816221	0.0	-0.01567633875324243	0.0	0.0492946296397178	0.243949763097703	-0.2690799130721117	-0.0144886210964222	0.001365910940265	0.001609975641684	1595.6932038440195	858.7534834882615	0.046218825869982244	-0.027131483210246058	-0.07744280798709906	-0.061992757914003285	0.006099094504947869	0.06901183668228751	0.07332245195969117	0.015370536040629705	-0.05563343220562632	-0.07939568641082034	-0.03573825851460201	0.03826668745010675	1.0
190.0	0.3647083113255543	0.0	-0.005082109423902838	0.0	0.0479393534480578	0.173439050975162	-0.2078614234309057	-0.014369430755308	0.0013104087770099	0.0006489514580492	1613.754655832353	857.389603114703	0.04555073048004491	-0.028658110255385078	-0.07805487497303472	-0.05987204445113585	0.010147760142783737	0.07138167502418678	0.0708136242074571	0.008935423793553764	-0.060679030422188404	-0.07775782537415772	-0.02751420942855736	0.046551097822812686	1.0
192.0	1.0305809016635008	0.0	-0.001505342053268047	0.0	0.0784217500717687	0.1553297677343721	-0.1914390314495477	-0.0132825087720849	0.0018372363957097	0.000654732073078	1601.3972776056398	856.2446651747571	0.044877957006419444	-0.030172964791537443	-0.07859480041259191	-0.05765296137644633	0.014170376625873254	0.07348767874684727	0.06794858562093573	0.0024416121558003814	-0.06522020094662563	-0.07532206382600655	-0.018948598791724128	0.05414791197712569	1.0
194.0	1.4759530760503585	0.0	-0.0004105766828482482	0.0	0.1001268472361687	0.1556160398503721	-0.2248021906795543	-0.0125022446193667	0.0012650128557121	0.0006459332142256	1594.3913054876582	852.8667601854428	0.04420057454329115	-0.03167542452928907	-0.07906208528433026	-0.05533915463759954	0.018156617955397195	0.07532206382600652	0.06474174808479727	-0.004068239140409976	-0.06921919281041974	-0.07211339597596284	-0.010147760142783785	0.060944919010862304	1.0
196.0	1.544129030841055	0.0	-0.00010157186632848712	0.0	0.1128111285076869	0.1520154142083356	-0.1719384010775542	-0.0129655122844266	0.0012961252188563	0.0002209125616159	1582.3705586057035	851.5494883179464	0.04351865265819096	-0.033164872270904054	-0.07945629770422895	-0.05293442581299188	0.02209625150703376	0.0768780501701532	0.061209242820779955	-0.010551364993687815	-0.07264276220227966	-0.06816474709818938	-0.00122094714228516	0.06684172180018708	1.0
198.0	1.3813336824910185	0.0	-2.0188126456236772e-05	0.0	0.1062628881911251	0.13874706211908	-0.1896836686242693	-0.0129180756700193	0.0017856111385359	0.0002275405371861	1584.821841593666	851.9001769334897	0.042832261384850794	-0.03464069616386431	-0.07977707332485186	-0.05044272586576788	0.02597916429795861	0.07814988668050024	0.05736883924347464	-0.01696517586983023	-0.07546244882554032	-0.0635166356735477	0.007721022702913394	0.07175121994385963	1.0
200.0	0.8637765489233558	0.0	0.0	0.0	0.0994839735963211	0.1645991019061057	-0.1626989870299624	-0.0131415006103744	0.0010406177118758	0.0002178444200613	1592.8982351965296	852.3705724094667	0.04214147121601109	-0.03610228995221336	-0.08002411567209254	-0.047868148652398225	0.02979538894672639	0.0791328725076864	0.053239855575576235	-0.02326753758482424	-0.0776548124899747	-0.05821675761515466	0.01656714372879779	0.07560089630446148	1.0
202.0	0.09696195182220524	0.0	0.0	0.0	0.1197570161393457	0.1662238975204104	-0.1620274877096363	-0.013418568952955	0.0014300673822151	0.0002236050511519	1583.0764707118185	851.25514098813	0.04144635309618108	-0.037549053225601293	-0.08019719641918784	-0.04521492419648407	0.03353512925939667	0.07982337442663896	0.04884306167222991	-0.029417048096523398	-0.0792016279712202	-0.05231949684376983	0.025207600139137504	0.078333888143381	1.0
204.0	-0.0675205306390072	0.0	0.0	0.0	0.1231029358134208	0.1875475667642376	-0.1540110717752156	-0.0132400448813169	0.0014340861259791	0.000223003921376	1588.8618811542274	850.691306841086	0.040746978414352875	-0.038980391665928045	-0.08029615559774696	-0.04248741173883975	0.037188785376222375	0.08021884026537807	0.04420057454329116	-0.0353733094866708	-0.08009003651794348	-0.045885367235176826	0.03353512925939659	0.07990982702805212	1.0
206.0	0.5021476531026614	0.0	0.0	0.0	0.1138958846810993	0.1930957173749732	-0.1547918432688746	-0.0130025398930695	0.001500112563735	0.0002237625065958	1586.1639450027965	850.6627752675278	0.040043418996669675	-0.04039571729148437	-0.08032090174560083	-0.039690092575271306	0.040746978414352875	0.08031780833812863	0.03933574709904928	-0.041097193346542285	-0.08031265274725741	-0.038980391665928045	0.041446353096181034	0.08030543510535848	1.0
208.0	1.0798803871850806	0.0	0.0	0.0	0.1216171996134676	0.1958753970563691	-0.148518997928555	-0.0134185615842206	0.0013690705500153	0.0002226958235554	1591.32895884528	851.1548572568097	0.039335747099049245	-0.04179444869848972	-0.08027141199133532	-0.036827562693819337	0.04420057454329113	0.08011991284787363	0.03427305067905176	-0.0465510978228127	-0.07986762603976344	-0.031675424529289106	0.04884306167222986	0.07951486893377796	1.0
210.0	1.317149512645413	0.0	0.0	0.0	0.1150465231054767	0.2031492735290214	-0.1495806255735488	-0.0145446626903719	0.0013169459528319	0.0002235883131205	1594.9390759567125	852.1032690881547	0.038624035399763196	-0.04317601129992798	-0.08014773207542983	-0.033904525223562736	0.04754070843130606	0.07962588523838078	0.029037951954941413	-0.05169919463503693	-0.07875865592383964	-0.024045424673281742	0.05563343220562621	0.07754980579559592	1.0
212.0	1.274022521486323	0.0	0.0	0.0	0.1232639747164654	0.1956469012367563	-0.1689444806198139	-0.0140231804860824	0.0017849860700434	0.0002295268579883	1593.4395807645442	851.7087593185587	0.0379083569919728	-0.04453983756158299	-0.07994997630798213	-0.03092578270738974	0.0507588060026117	0.07883755149070469	0.023656784826514156	-0.05650766444201681	-0.07699496132128343	-0.016168686221468075	0.06173316899832987	0.07443927121428887	1.0
214.0	0.820153886703887	0.0	0.0	0.0	0.1136309427188138	0.1888374023975529	-0.1513699941851101	-0.0145046626467376	0.001337951529915	0.0002237144266495	1596.0277629365553	853.4106207744366	0.03718878537622243	-0.04588536723517673	-0.07967832746305821	-0.02789622921143295	0.05384660644689679	0.07775782537415774	0.01815661795539723	-0.060944919010862304	-0.07459120390997254	-0.008126035169293859	0.06706654988344612	0.07022921022478225	1.0
216.0	0.08128635766844586	0.0	0.0	0.0	0.126107740393337	0.1741765099723409	-0.1572191748883895	-0.0145177115843141	0.0014036366644591	0.0003352032557689	1590.103094129251	851.3870997661563	0.03646539445289089	-0.04721204758851462	-0.07933303660976493	-0.024820842284131266	0.056796183424706465	0.07639069767669418	0.01256511860268359	-0.06498180872925619	-0.07156736624063294	-3.442809930538056e-17	0.07156736624063291	0.06498180872925623	1.0
218.0	-0.07260264006291003	0.0	0.0	0.0	0.1146448482135724	0.1809961966745561	-0.1509232623502754	-0.0144407244329489	0.0017849384312351	0.0002298986493735	1589.0269246992796	852.2054941773214	0.035738258514601884	-0.04851933363254319	-0.07891442288020152	-0.021704674778130945	0.059599965414241785	0.07474122145451352	0.006910413455456883	-0.06859181409771226	-0.06794858562093566	0.00812603516929379	0.07517974491028633	0.0587745749626067	1.0
220.0	0.5006423110493934	0.0	0.0	0.0	0.1195882689021772	0.1694575181758182	-0.2096310826636269	-0.0144409294636986	0.0020693017362474	0.0003889628436272	1586.5517531035562	853.0392365854105	0.035007452238594104	-0.04980668834522697	-0.07842287317450457	-0.018552846548462027	0.06225075514734763	0.07281549335540216	0.001220947142285293	-0.07175121994385958	-0.06376494514785194	0.016168686221467866	0.07785884180325874	0.0516991946350372	1.0
222.0	1.0794698105022325	0.0	0.0	0.0	0.1210192969763142	0.1739890118146831	-0.1788574275727796	-0.0147475119502978	0.0016729808469519	0.0005573668427567	1588.70418387846	850.4570823750734	0.034273050679051786	-0.05107358289215268	-0.07785884180325876	-0.015370536040629695	0.0647417480847972	0.0706206310848441	-0.004474660850613212	-0.07443927121428878	-0.05905122362542369	0.02404542467328154	0.07957139859563381	0.04386017666222187	1.0
224.0	1.317047940779084	0.0	0.0	0.0	0.1265246635946795	0.1895569811162261	-0.165429428004117	-0.014441608926496	0.0017788074156936	0.0006628778726763	1586.695843931475	851.2877155930823	0.0335351292593967	-0.05231949684376977	-0.07722285006760443	-0.012162971782442328	0.06706654988344612	0.06816474709818937	-0.010147760142783655	-0.07663830932051763	-0.053846606446896934	0.031675424529289044	0.08029615559774696	0.03537330948667099	1.0
226.0	1.2719421809218918	0.0	0.0	0.0	0.1223745585913178	0.1774413547841504	-0.1722364582274451	-0.0144410005976515	0.0018503401689609	0.0005198891188414	1588.915529924613	852.2126945457095	0.032793763764542065	-0.053543918389178616	-0.07651548577742927	-0.008935423793553754	0.06921919281041976	0.0654569186161152	-0.015769813578354254	-0.07833388814338105	-0.0481943598446667	0.03898039166592798	0.08002411567209254	0.02636395079163618	1.0
228.0	0.8082149316032795	0.0	0.0	0.0	0.1083004689732689	0.178384151201385	-0.1759552864071665	-0.0144418503081394	0.0020612926367318	0.0008054283019392	1583.6693998161338	852.4570994567015	0.032049030333109414	-0.054746344546378	-0.07573740270809022	-0.00569319492683487	0.07119415106219804	0.06250715407420819	-0.02131254077530669	-0.07951486893377797	-0.04214147121601107	0.04588536723517676	0.07875865592383961	0.016965175869830297	1.0
230.0	0.06881670705618136	0.0	0.0	0.0	0.1039995859992046	0.1921106177471472	-0.1800707745813525	-0.0153747787377554	0.0021940040338677	0.0010579279380735	1591.9756346116787	853.9462473853813	0.03130100544960912	-0.05592628136888591	-0.07488931999616721	-0.002441612155800372	0.07298635494927361	0.05932635613067141	-0.026748060383107577	-0.08017349348634516	-0.03573825851460201	0.05231949684376967	0.07651548577742932	0.007315811996999768	1.0
232.0	-0.07739008775719469	0.0	0.0	0.0	0.1108447710924878	0.17088414700018	-0.1932773397214973	-0.015103406847865	0.002199609685781	0.0007301500123487	1596.3260615317688	854.5519604129331	0.03054976593658536	-0.05708324414864862	-0.07397202147480728	0.00081398217759503	0.07459120390997247	0.05592628136888598	-0.03204903033310937	-0.08030543510535848	-0.029037951954941424	0.05821675761515441	0.07332245195969117	-0.00244161215580017	1.0
234.0	0.5021571980660557	0.0	0.0	0.0	0.1196545385903959	0.1795186102170021	-0.1767127609412782	-0.0149712816027709	0.0018207821784355	0.0007776718190526	1601.776309140712	855.3569461396753	0.029795388946726474	-0.058216757615154525	-0.07298635494927366	0.004068239140409984	0.07600457832002935	0.052319496843769825	-0.03718878537622243	-0.07990982702805212	-0.022096251507033947	0.06351663567354768	0.06921919281041979	-0.012162971782442198	1.0
236.0	1.083081128448562	0.0	0.0	0.0	0.1189604415542362	0.1756733651564275	-0.1813830881823648	-0.0155596998871696	0.0016057737450843	0.0006845324711848	1596.3210857176286	854.5659113277964	0.029037951954941292	-0.059326356130671346	-0.07193323141336898	0.007315811996999566	0.07722285006760443	0.04851933363254321	-0.04214147121601102	-0.07898926811863458	-0.014970863859862387	0.06816474709818934	0.06425664621180124	-0.021704674778130886	1.0
238.0	1.3200772385546347	0.0	0.0	0.0	0.1162969996512686	0.1745143078617843	-0.184188869280284	-0.015605829650235	0.0013968528450511	0.0009909582832566	1598.9668096434823	854.0886426445345	0.02827753275040243	-0.060411583881526114	-0.0708136242074571	0.010551364993687825	0.07824289186659421	0.04453983756158301	-0.04688217456248776	-0.0775498057955959	-0.0077210227029133206	0.07211339597596281	0.05849641724525657	-0.030925782707389684	1.0
240.0	1.273723049301003	0.0	0.0	0.0	0.1230932579033918	0.1882567294904618	-0.1979152579319389	-0.016069901587739	0.0016728423451348	0.0008419949144757	1599.105393995517	854.0685677605937	0.027514209428557316	-0.06147199506534959	-0.06962856811886169	0.013769582125396997	0.07906208528433024	0.04039571729148443	-0.05138704845240125	-0.07560089630446155	-0.00040699631367284786	0.07532206382600648	0.05201001342561469	-0.039690092575271195	1.0
242.0	0.8090533657809589	0.0	0.0	0.0	0.1262655831178136	0.1916053908277035	-0.1861140161071688	-0.0169985667269998	0.0014539793871954	0.0010739358877951	1602.732658906931	854.7647079664606	0.02674806038310769	-0.06250715407420815	-0.06837915842547289	0.01696517586983017	0.07967832746305821	0.03610228995221348	-0.05563343220562632	-0.07315534259697258	0.006910413455456682	0.07775782537415771	0.04487795700641956	-0.047868148652397996	1.0
244.0	0.04933096117902914	0.0	0.0	0.0	0.1209386805225847	0.1973775052783537	-0.1785326636558011	-0.0150046111999868	0.0011797811505542	0.0009049002599898	1593.4098640690925	856.898133522329	0.02597916429795862	-0.0635166356735477	-0.06706654988344615	0.02013289587485611	0.08009003651794348	0.0316754245292891	-0.059599965414241673	-0.07022921022478223	0.014170376625873235	0.0793956864108203	0.03718878537622249	-0.05533915463759949	1.0
246.0	-0.4419803672404087	0.0	0.0	0.0	0.1225391758035669	0.2078130752834681	-0.250341487162423	-0.0182150250966899	0.0016641965064687	0.0005972080305121	1598.4668967589423	858.4136702044921	0.025207600139137556	-0.0645000251768766	-0.06569195565992894	0.023267537584824315	0.08029615559774696	0.027131483210246134	-0.06326669539090404	-0.06684172180018712	0.02131254077530668	0.08021884026537807	0.0290379519549413	-0.061992757914003174	1.0
248.0	-0.5283862749314117	0.0	0.0	0.0	0.1203846661415894	0.2028469947682651	-0.2175146745263774	-0.0162376920968931	0.0011880773386088	0.0008001986394087	1601.8154545905682	858.5435457769834	0.024433447146684526	-0.0654569186161152	-0.06425664621180117	0.026363950791636195	0.08029615559774696	0.022487260908167363	-0.06661517753602235	-0.06301513071721139	0.028277532750402394	0.08021884026537808	0.020526641234568235	-0.06773067954372154	1.0
