	negative_arousal	negative_valence	positive_arousal	positive_valence	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	drift_1	drift_2	drift_3	drift_4	drift_5	drift_6	drift_7	drift_8	drift_9	drift_10	drift_11	drift_12	constant
40.0	0.0	0.0	0.0	0.0	0.0005858472481037	-0.0089592816593579	-0.001290196937866	0.0003270338942582	-0.0002519559770277	0.0002690408625817	0.07859480041259193	0.0734876787468473	0.06522020094662566	0.054147911977125776	0.040746978414352875	0.02559371078158152	0.009339779170141895	-0.007315811996999577	-0.023656784826514073	-0.038980391665928045	-0.05262763694342487	-0.0640116174383976	1.0
42.0	0.0	0.0	0.0	0.0	0.0132676311511659	0.0538477892456796	0.0601371483293462	-0.0002320347465866	0.0002619689412988	0.00026903028764	0.07842287317450455	0.0728154933554021	0.06376494514785189	0.05169919463503701	0.03718878537622243	0.02091985956671722	0.003661712976967931	-0.013769582125397042	-0.030549765936585333	-0.04588536723517673	-0.059051223625423595	-0.06942477171537745	1.0
44.0	0.0	0.0	0.0	0.0	0.0064412737919354	0.0595892422288812	0.093899689184802	0.000850959437488	0.0003031143012899	0.0002688707149022	0.07824289186659421	0.07211339597596281	0.06225075514734767	0.049165535651913846	0.0335351292593967	0.016168686221467977	-0.0020347725789917393	-0.020132895874856137	-0.03718878537622242	-0.05231949684376977	-0.06474174808479723	-0.07381246767393106	1.0
46.0	0.0	0.0	0.0	0.0	0.0353623109192824	0.047083606342241	0.0481456434220675	8.699925343062134e-05	8.300079148826356e-05	1.7996375651768205e-05	0.07805487497303472	0.0713816750241868	0.06067903042218844	0.0465510978228127	0.029795388946726474	0.011357751611561037	-0.007721022702913299	-0.026363950791636184	-0.043518652658190944	-0.058216757615154525	-0.06962856811886166	-0.077109895604091	1.0
48.0	0.0	0.0	0.0	0.021881268236136987	0.0399312356805268	0.0805058943497272	0.0692678807699707	-0.0004069965799681	0.0001840070770171	-3.69625315069892e-05	0.07785884180325876	0.07062063108484408	0.059051223625423616	0.04386017666222183	0.02597916429795862	0.006504837487012115	-0.013368434086841841	-0.03242181326863098	-0.04948674729198072	-0.0635166356735477	-0.07365101871619453	-0.07926834990961486	1.0
50.0	0.0	0.0	0.0	0.37664726642616186	0.0390730673270667	0.0702670657850603	0.0735771115237753	0.000125000005395	-4.200000156084904e-05	2.6250052072204202e-09	0.07765481248997472	0.06983057678833965	0.057368839243474655	0.041097193346542306	0.022096251507033815	0.0016278807587975876	-0.01894859879172399	-0.03826668745010678	-0.055043456220468724	-0.06816474709818932	-0.07675916515242866	-0.08025594852783459	1.0
52.0	0.0	0.0	0.0	1.0430505522757652	0.050133560029522	0.0427398493513919	0.0667226641236524	-0.0002140345969569	-0.0003934809819912	-0.0001760418649702	0.07744280798709907	0.06901183668228753	0.05563343220562635	0.0382666874501068	0.01815661795539723	-0.0032550927979659748	-0.0244334471466845	-0.0438601766622218	-0.06014258625564413	-0.07211339597596281	-0.07891442288020152	-0.08005810385272293	1.0
54.0	0.0	0.0	0.0	1.4807405237446432	0.0387029720099292	0.0663490720694142	0.0559331803707223	-0.0004079988405557	1.3035859708798723e-05	-0.0001759973229291	0.07722285006760443	0.06816474709818933	0.053846606446896844	0.03537330948667084	0.014170376625873254	-0.008126035169293713	-0.029795388946726467	-0.049165535651913846	-0.06474174808479725	-0.07532206382600655	-0.08009003651794348	-0.07867773820527328	1.0
56.0	0.0	0.0	0.0	1.5426141438243925	0.0583128265705426	0.0744911610174909	0.0375575278222797	-0.0018445461461497	-0.0005138374447881	-0.0001769739783855	0.0769949613212834	0.0672896560132722	0.05201001342561452	0.032421813268630986	0.010147760142783721	-0.012966942809801723	-0.035007452238594076	-0.05414791197712577	-0.06880270865491044	-0.07775782537415772	-0.08027141199133532	-0.07613524066852724	1.0
58.0	0.0	0.0	0.0	1.377722364544689	0.0460039157208171	0.0954258484286612	0.1014056616849146	-0.0006389938478679	6.90562065350786e-05	-0.0001759777327998	0.07675916515242867	0.06638692290754264	0.05012535059707178	0.029417048096523474	0.006099094504947924	-0.017759923185815648	-0.040043418996669654	-0.05877457496260669	-0.0722917090058629	-0.07939568641082032	-0.07945629770422895	-0.07246816592482967	1.0
60.0	0.0	0.0	0.0	0.8607472511478051	0.0412270046259948	0.0561220347128141	0.039402362251792	-0.0009449747984835	0.0002830832790434	-0.0001758662526091	0.07651548577742927	0.06545691861611522	0.048194359844666725	0.026363950791636212	0.0020347725789917667	-0.022487260908167366	-0.044877957006419396	-0.06301513071721136	-0.07517974491028634	-0.08021884026537807	-0.07765481248997473	-0.06773067954372153	1.0
62.0	0.0	0.0	0.0	0.09518108344309409	0.0582809698137367	0.105259419599534	0.1139190646889858	-0.0007150000934887	3.301106352338046e-05	-3.0988198665660226e-05	0.07626394822228363	0.06450002517687661	0.04621882586998226	0.02326753758482435	-0.0020347725789917393	-0.02713148321024604	-0.04948674729198072	-0.06684172180018708	-0.07744280798709906	-0.08021884026537808	-0.07488931999616721	-0.0619927579140033	1.0
64.0	0.0	0.0	0.0	-0.06835896481668657	0.0661923358539411	0.0820244374629766	0.0981678794054303	-0.0005100234825277	-0.0002669548213718	-0.0001765680882036	0.07600457832002938	0.06351663567354772	0.04420057454329115	0.020132895874856144	-0.006099094504947914	-0.03167542452928907	-0.05384660644689685	-0.07022921022478221	-0.07906208528433026	-0.07939568641082032	-0.07119415106219804	-0.05533915463759954	1.0
66.0	0.0	0.0	0.0	0.5018122831816514	0.0583458844475046	0.0768398934067704	0.0680281017889683	-0.0011889964216238	3.4104612554708424e-05	-0.0001759795017962	0.07573740270809022	0.06250715407420816	0.04214147121601107	0.016965175869830224	-0.010147760142783709	-0.03610228995221339	-0.05793560325264408	-0.07315534259697254	-0.08002411567209254	-0.07775782537415774	-0.06661517753602235	-0.04786814865239817	1.0
68.0	0.0	0.0	0.0	1.0797623553427402	0.0582679550649345	0.0973489662267041	0.09429707539649	-0.0011159979601965	3.407029894120228e-05	-0.0001259811826842	0.07546244882554035	0.06147199506534961	0.040043418996669675	0.013769582125397068	-0.014170376625873246	-0.04039571729148437	-0.06173316899832993	-0.0756008963044615	-0.08032090174560083	-0.07532206382600655	-0.061209242820780004	-0.039690092575271306	1.0
70.0	0.0	0.0	0.0	1.3171120839793797	0.0348754173360532	0.0970473664384741	0.1031727604282792	-0.0004359882192433	0.0001280386629294	-0.000175971844215	0.07517974491028634	0.06041158388152612	0.0379083569919728	0.010551364993687846	-0.018156617955397202	-0.04453983756158299	-0.06522020094662564	-0.07754980579559588	-0.07994997630798213	-0.07211339597596282	-0.055043456220468766	-0.03092578270738974	1.0
72.0	0.0	0.0	0.0	1.2740116408665663	-0.0048261983157402	0.0588787841952012	-0.0273439867147615	-0.000412028391861	0.0008279859987945	6.917057215384952e-05	0.0748893199961672	0.05932635613067136	0.035738258514601905	0.007315811996999604	-0.022096251507033787	-0.04851933363254317	-0.06837915842547285	-0.07898926811863456	-0.07891442288020152	-0.06816474709818934	-0.04819435984466674	-0.02170467477813101	1.0
74.0	0.0	0.0	0.0	0.8201509486091103	0.0389037012304385	0.0941793629183394	0.0697980787669152	-9.799538022370358e-05	0.0002890015217806	-3.198584141072759e-05	0.07459120390997251	0.05821675761515454	0.0335351292593967	0.0040682391404100226	-0.025979164297958608	-0.05231949684376977	-0.07119415106219801	-0.07990982702805212	-0.07722285006760443	-0.06351663567354772	-0.0407469784143529	-0.012162971782442328	1.0
76.0	0.0	0.0	0.0	0.08128561306896281	0.0516830595622082	0.0811860974114466	0.0561336756340011	-0.0005560228203694	-0.0002819548436925	-0.000162078499378	0.07428542726837921	0.05708324414864865	0.03130100544960912	0.0008139821775950853	-0.029795388946726467	-0.05592628136888591	-0.07365101871619453	-0.08030543510535848	-0.0748893199961672	-0.05821675761515454	-0.03279376376454209	-0.002441612155800372	1.0
78.0	0.0	0.0	0.0	-0.07260264006291003	0.053828738140595	0.0804719577009933	-0.0133354732044637	-0.0014570038886507	-0.0002109769809863	-3.265369916971605e-05	0.07397202147480728	0.05592628136888593	0.029037951954941292	-0.0024416121558002986	-0.03353512925939668	-0.059326356130671346	-0.0757374027080902	-0.08017349348634517	-0.07193323141336898	-0.05231949684376982	-0.02443344714668455	0.007315811996999566	1.0
80.0	0.0	0.0	0.0	0.5006423110493934	0.0351646942468875	0.109528983827559	0.0786544726404727	-0.0012920039958497	-0.0002109792014497	-3.263629387135667e-05	0.07365101871619455	0.05474634454637801	0.02674806038310769	-0.005693194926834851	-0.03718878537622238	-0.06250715407420815	-0.07744280798709906	-0.07951486893377797	-0.06837915842547289	-0.045885367235176805	-0.01576981357835436	0.01696517586983017	1.0
82.0	0.0	0.0	0.0	1.0794698105022325	0.0538466920269939	0.0848613972538601	0.0303568364253763	-0.0019670485979635	-0.0002100583046842	-0.000449206878915	0.07332245195969114	0.05354391838917862	0.024433447146684526	-0.008935423793553735	-0.04074697841435288	-0.0654569186161152	-0.07875865592383963	-0.07833388814338105	-0.06425664621180117	-0.03898039166592803	-0.006910413455456873	0.026363950791636195	1.0
84.0	0.0	0.0	0.0	1.317047940779084	0.0264806117762077	0.0846298727448697	-0.0723694595370147	-0.0047519918753246	-0.0002121549601195	0.0002749969731541	0.07298635494927365	0.05231949684376979	0.022096251507033815	-0.012162971782442291	-0.044200574543291134	-0.06816474709818932	-0.07967832746305821	-0.07663830932051766	-0.05959996541424177	-0.03167542452928909	0.0020347725789917294	0.035373309486670806	1.0
86.0	0.0	0.0	0.0	1.2740023333598667	0.0541395789068417	0.1135042733908875	0.0366391169876365	-0.0019060384670334	0.0003933214845261	0.0001878755507558	0.07264276220227969	0.05107358289215269	0.019738633597109315	-0.015370536040629641	-0.047540708431306075	-0.07062063108484408	-0.08019719641918784	-0.07443927121428882	-0.05444782724375714	-0.024045424673281725	0.010954698935186179	0.04386017666222183	1.0
88.0	0.0	0.0	0.0	0.820153886703887	0.0300415259193016	0.0663379645915398	-0.0138602490156571	-0.0015940124863317	0.0001128512028081	0.0001875898304881	0.0722917090058629	0.04980668834522699	0.017362772424972382	-0.018552846548461954	-0.050758806002611734	-0.0728154933554021	-0.08031265274725741	-0.07175121994385963	-0.04884306167222985	-0.016168686221467984	0.019738633597109295	0.05169919463503699	1.0
90.0	0.0	0.0	0.0	0.08128635766844586	0.0374458756483591	0.1142955475771572	0.0592364751225105	-0.0015650566749831	0.0005908534250294	0.000187962027333	0.07193323141336898	0.0485193336325432	0.014970863859862392	-0.021704674778130928	-0.05384660644689682	-0.0747412214545135	-0.08002411567209254	-0.06859181409771227	-0.04283226138485086	-0.008126035169293768	0.02827753275040241	0.05877457496260666	1.0
92.0	0.0	0.0	0.0	-0.07260264006291003	-0.021206909710429	0.0414473220544664	-0.0421274269270668	-0.0015589609089048	0.0003551768580667	-0.0002262230761487	0.0715673662406329	0.047212047588514626	0.01256511860268357	-0.024820842284131246	-0.05679618342470648	-0.07639069767669417	-0.07933303660976493	-0.0649818087292562	-0.0364653944528909	-1.4754899702305953e-17	0.036465394452890876	0.06498180872925619	1.0
94.0	0.0	0.0	0.0	0.5006423110493934	0.0548557214468274	0.1144963095473627	0.0627653987459879	-0.0013099749066406	0.0002181541847743	-0.0002353574468791	0.07119415106219802	0.04588536723517674	0.010147760142783738	-0.027896229211432914	-0.059599965414241736	-0.07775782537415771	-0.07824289186659421	-0.06094491901086235	-0.029795388946726484	0.008126035169293668	0.04420057454329113	0.07022921022478218	1.0
96.0	0.0	0.0	0.0	1.0794698105022325	0.0414913867426776	0.0626628412863112	-0.0012711988038986	-0.0013020188322714	-6.915493729242606e-05	-0.0005300454369191	0.0708136242074571	0.04453983756158301	0.007721022702913327	-0.03092578270738969	-0.06225075514734767	-0.07883755149070468	-0.07675916515242867	-0.05650766444201689	-0.022877692942250092	0.016168686221467957	0.051387048452401315	0.07443927121428878	1.0
98.0	0.0	0.0	0.0	1.317047940779084	0.0335356782121891	0.0617508716162547	-0.0092358826836971	-0.0023000138098192	-6.922849493107286e-05	-0.0002360800303399	0.07042582475671583	0.04317601129992799	0.0052871491742642815	-0.03390452522356268	-0.06474174808479725	-0.07962588523838077	-0.0748893199961672	-0.05169919463503701	-0.01576981357835436	0.024045424673281697	0.05793560325264408	0.07754980579559587	1.0
100.0	0.0	0.0	0.0	1.2740023333598667	0.0481120727079371	0.1006657690921031	0.0846659536268319	-0.0011740155824128	-6.92364007555124e-05	-0.0004490414042595	0.07003079253717928	0.04179444869848973	0.0028483890434972342	-0.036827562693819316	-0.06706654988344614	-0.08011991284787363	-0.0726427622022797	-0.04655109782281273	-0.008530838997326423	0.031675424529289065	0.06376494514785183	0.07951486893377796	1.0
102.0	0.0	0.0	0.0	0.820153886703887	0.0061470603520632	0.0660489669475197	-0.0109670513769515	-0.0014325193695594	-6.910829055484236e-05	-0.0005470499592213	0.06962856811886169	0.040395717291484376	0.0004069963136726935	-0.03969009257527129	-0.06921919281041976	-0.08031780833812863	-0.07003079253717928	-0.04109719334654232	-0.0012209471422852118	0.038980391665928	0.06880270865491044	0.08030543510535848	1.0
104.0	0.0	0.0	0.0	0.06146524187028364	0.0335575868732149	0.0960007866313787	0.0531834108202176	-0.0017570110351618	-6.924076164338544e-05	-0.0002950612800337	0.06921919281041977	0.03898039166592807	-0.0020347725789917393	-0.0424874117388397	-0.07119415106219801	-0.08021884026537808	-0.06706654988344617	-0.0353733094866709	0.006099094504947869	0.045885367235176666	0.07298635494927361	0.07990982702805212	1.0
106.0	0.0	0.0	0.0	-0.4373109513884643	0.033369818228607	0.066429504844848	0.0561996770136445	-0.0012345664076842	-0.0001760390909331	-0.0007471090152155	0.06880270865491044	0.037549053225601314	-0.004474660850613267	-0.04521492419648402	-0.07298635494927364	-0.07982337442663898	-0.06376494514785189	-0.029417048096523502	0.013368434086841796	0.052319496843769735	0.0762639482222836	0.07833388814338105	1.0
108.0	0.0	0.0	0.0	-0.5299385906141074	0.0334649094563843	0.0731994070167587	0.0239763984781404	-0.0020820401967204	-0.0003677798101879	-0.0002118824062252	0.06837915842547286	0.03610228995221338	-0.0069104134554568535	-0.047868148652398176	-0.0745912039099725	-0.07913287250768641	-0.06014258625564415	-0.02326753758482434	0.020526641234568176	0.058216757615154525	0.07859480041259193	0.0756008963044615	1.0
110.0	0.0	0.0	0.0	-0.3964832655481262	0.0488908658737727	0.0857441381103143	0.0843565398107415	-0.0008627119310956	-0.0005651780543665	-0.0007472437352616	0.06794858562093567	0.03464069616386432	-0.009339779170141867	-0.05044272586576787	-0.07600457832002937	-0.07814988668050026	-0.05621769460838974	-0.01696517586983027	0.02751420942855725	0.06351663567354768	0.07994997630798212	0.07175121994385966	1.0
112.0	0.0	0.0	0.0	-0.22708109006197058	0.0333634249633831	0.0734057730800401	0.0287377443215817	-0.0012610033718493	5.970982486003251e-06	-0.0007469968121637	0.06751103446134962	0.03316487227090406	-0.011760512674316038	-0.05293442581299186	-0.07722285006760442	-0.07687805017015321	-0.05201001342561456	-0.010551364993687855	0.034273050679051786	0.06816474709818932	0.08031265274725741	0.06684172180018712	1.0
114.0	0.0	0.0	0.0	-0.10733134913115187	0.0336137417723563	0.1033243119272384	0.0348891150799062	-0.0017129999342327	5.785209940212255e-06	-0.0003329954864665	0.06706654988344614	0.03167542452928908	-0.014170376625873263	-0.055339154637599516	-0.07824289186659421	-0.07532206382600654	-0.04754070843130609	-0.004068239140410014	0.040746978414352875	0.07211339597596281	0.07967832746305821	0.06094491901086234	1.0
116.0	0.0	0.0	0.0	-0.043622662219468665	0.0335709159286778	0.0711901180008567	-0.0106337912952838	-0.0011180624572679	-0.0004603472086854	-0.0002737576311656	0.06661517753602235	0.030172964791537468	-0.016567143728797886	-0.057652961376446286	-0.07906208528433026	-0.07348767874684731	-0.0428322613848508	0.002441612155800271	0.046882174562487715	0.07532206382600652	0.07805487497303475	0.05414791197712584	1.0
118.0	0.0	0.0	0.01982111579816221	-0.015675594153759385	0.0211319498006901	0.0527915021236538	-0.0411868863811761	-0.0022160912515805	-0.0004600648976205	-0.0003930102217788	0.06615696377525282	0.02865811025538509	-0.01894859879172399	-0.059872044451135836	-0.07967832746305821	-0.07138167502418681	-0.037908356991972814	0.008935423793553724	0.05262763694342486	0.07775782537415772	0.07546244882554033	0.046551097822812734	1.0
120.0	0.0	0.0	0.3647083113255543	-0.005082109423902838	0.0410951635229679	0.0713427829242476	-0.0301800665061549	-0.0016841637134954	-0.0004594003386597	-0.0007128874332884	0.06569195565992891	0.027131483210246082	-0.02131254077530669	-0.061992757914003244	-0.08009003651794348	-0.06901183668228755	-0.03279376376454209	0.015370536040629596	0.057935603252644026	0.0793956864108203	0.07193323141336899	0.03826668745010687	1.0
122.0	0.0	0.0	1.0305809016635008	-0.001505342053268047	0.0382940594562768	0.1002660693852988	0.011256079717917	-0.0016199310547319	-0.0007160280837155	-0.0012010849456679	0.06522020094662566	0.02559371078158152	-0.023656784826514073	-0.0640116174383976	-0.08029615559774696	-0.06638692290754264	-0.027514209428557344	0.021704674778130918	0.06276194811146672	0.08021884026537807	0.06751103446134965	0.02941704809652351	1.0
124.0	0.0	0.0	1.4759530760503585	-0.0004105766828482482	-0.0433650204318922	0.0644437331490053	-0.1156377600458	-0.001750483743091	5.470471187130066e-05	-0.0008049530313349	0.06474174808479724	0.024045424673281683	-0.025979164297958608	-0.06592530604342141	-0.08029615559774696	-0.06351663567354772	-0.02209625150703379	0.02789622921143292	0.06706654988344612	0.08021884026537808	0.06225075514734766	0.02013289587485615	1.0
126.0	0.0	0.0	1.544129030841055	-0.00010157186632848712	-0.0119363066339985	0.0989564821960726	-0.083976703827524	-0.0013191955960227	-0.0004329084393013	-0.0008972861405221	0.06425664621180119	0.022487260908167394	-0.02827753275040242	-0.0677306795437215	-0.08009003651794348	-0.06041158388152613	-0.016567143728797976	0.033904525223562645	0.07081362420745708	0.07939568641082033	0.05621769460838975	0.010551364993687863	1.0
128.0	0.0	0.0	1.3813336824910185	-2.0188126456236772e-05	-0.0120460407568145	0.0672785029379667	-0.0808826438267189	-0.0012023065941868	-0.0004632060205607	-0.0013217822932794	0.06376494514785189	0.020919859566717203	-0.03054976593658535	-0.06942477171537748	-0.07967832746305821	-0.05708324414864863	-0.010954698935186207	0.039690092575271285	0.07397202147480725	0.07775782537415774	0.04948674729198077	0.0008139821775950693	1.0
130.0	0.0	0.0	0.8637765489233558	0.0	0.0224554939339896	0.1084478647171209	-0.0286575796933519	-0.0014350394912231	-5.7552120598325374e-05	-0.0013210432461997	0.06326669539090408	0.019343864524127855	-0.032793763764542044	-0.07100479916939956	-0.07906208528433026	-0.05354391838917866	-0.005287149174264363	0.045214924196483985	0.07651548577742925	0.07532206382600656	0.04214147121601118	-0.008935423793553644	1.0
132.0	0.0	0.0	0.09902210426018002	0.0	0.0248717565787472	0.0945248120529527	-0.0273823991875943	-0.0010238892254328	-0.0005878236294116	-0.0013218014039972	0.06276194811146674	0.01775992318581566	-0.035007452238594076	-0.07246816592482966	-0.07824289186659421	-0.04980668834522701	0.00040699631367265596	0.050442725865767854	0.07842287317450454	0.07211339597596284	0.03427305067905183	-0.018552846548461916	1.0
134.0	0.0	0.0	-0.05558157553839968	0.0	0.0532865849891948	0.1039207502445123	-0.0556204166000142	-0.0019750164779325	-0.0007761946968858	-0.0013227677889021	0.06225075514734767	0.016168686221467977	-0.03718878537622242	-0.07381246767393106	-0.07722285006760443	-0.04588536723517674	0.0060990945049479404	0.055339154637599516	0.07967832746305821	0.06816474709818934	0.025979164297958587	-0.027896229211432914	1.0
136.0	0.0	0.0	0.514617303714926	0.0	0.0532937247800191	0.114878647073823	-0.0086814144771167	-0.0019142382321753	-0.0003652855780702	-0.001269850830148	0.061733168998329944	0.01457080729775355	-0.039335747099049224	-0.07503549573245982	-0.07600457832002938	-0.04179444869848978	0.011760512674315994	0.0598720444511358	0.08027141199133532	0.06351663567354776	0.017362772424972417	-0.03682756269381924	1.0
